PLAYER_ID,FGA,season
203078,771.0,2021-22
203081,552.0,2021-22
203082,553.0,2021-22
203083,444.0,2021-22
203084,825.0,2021-22
203085,367.0,2021-22
203087,347.0,2021-22
203090,175.0,2021-22
203095,938.0,2021-22
203107,191.0,2021-22
203109,649.0,2021-22
203110,401.0,2021-22
203114,1046.0,2021-22
203115,961.0,2021-22
203145,139.0,2021-22
203200,662.0,2021-22
203210,344.0,2021-22
203457,60.0,2021-22
203458,176.0,2021-22
203463,539.0,2021-22
203468,1289.0,2021-22
203469,90.0,2021-22
203471,711.0,2021-22
203473,335.0,2021-22
203476,114.0,2021-22
203482,286.0,2021-22
203484,830.0,2021-22
203486,318.0,2021-22
203488,248.0,2021-22
203490,488.0,2021-22
203493,652.0,2021-22
203496,499.0,2021-22
203497,541.0,2021-22
203500,402.0,2021-22
203501,530.0,2021-22
203503,171.0,2021-22
203504,237.0,2021-22
203506,209.0,2021-22
203507,1529.0,2021-22
203516,24.0,2021-22
203524,20.0,2021-22
203526,441.0,2021-22
203552,778.0,2021-22
203585,218.0,2021-22
203648,131.0,2021-22
203658,5.0,2021-22
203816,4.0,2021-22
203897,1248.0,2021-22
203901,171.0,2021-22
203903,1186.0,2021-22
203914,553.0,2021-22
203915,926.0,2021-22
203917,26.0,2021-22
203918,157.0,2021-22
203920,216.0,2021-22
203924,699.0,2021-22
203925,124.0,2021-22
203926,464.0,2021-22
203932,888.0,2021-22
203935,984.0,2021-22
203937,520.0,2021-22
203939,437.0,2021-22
203944,1225.0,2021-22
203952,1307.0,2021-22
203953,38.0,2021-22
203954,1495.0,2021-22
203991,609.0,2021-22
203992,843.0,2021-22
203994,601.0,2021-22
203999,1417.0,2021-22
204001,767.0,2021-22
204020,20.0,2021-22
204025,45.0,2021-22
204038,26.0,2021-22
204060,285.0,2021-22
204456,208.0,2021-22
1626144,2.0,2021-22
1626145,644.0,2021-22
1626147,95.0,2021-22
1626149,556.0,2021-22
1626153,298.0,2021-22
1626156,1047.0,2021-22
1626157,1292.0,2021-22
1626158,289.0,2021-22
1626159,256.0,2021-22
1626161,35.0,2021-22
1626162,923.0,2021-22
1626163,65.0,2021-22
1626164,1574.0,2021-22
1626166,652.0,2021-22
1626167,394.0,2021-22
1626168,554.0,2021-22
1626169,251.0,2021-22
1626171,985.0,2021-22
1626172,445.0,2021-22
1626174,879.0,2021-22
1626179,1154.0,2021-22
1626181,605.0,2021-22
1626192,584.0,2021-22
1626195,330.0,2021-22
1626196,527.0,2021-22
1626204,286.0,2021-22
1626208,190.0,2021-22
1626220,479.0,2021-22
1626224,573.0,2021-22
1626246,74.0,2021-22
1627734,775.0,2021-22
1627736,894.0,2021-22
1627737,142.0,2021-22
1627739,102.0,2021-22
1627741,1079.0,2021-22
1627742,1080.0,2021-22
1627745,266.0,2021-22
1627747,854.0,2021-22
1627749,1241.0,2021-22
1627751,663.0,2021-22
1627752,418.0,2021-22
1627756,66.0,2021-22
1627759,1622.0,2021-22
1627760,4.0,2021-22
1627761,222.0,2021-22
1627763,543.0,2021-22
1627767,8.0,2021-22
1627774,73.0,2021-22
1627777,611.0,2021-22
1627780,385.0,2021-22
1627782,4.0,2021-22
1627783,1314.0,2021-22
1627788,493.0,2021-22
1627789,190.0,2021-22
1627814,407.0,2021-22
1627820,20.0,2021-22
1627822,15.0,2021-22
1627823,124.0,2021-22
1627826,495.0,2021-22
1627827,849.0,2021-22
1627832,1151.0,2021-22
1627846,35.0,2021-22
1627853,12.0,2021-22
1627854,553.0,2021-22
1627863,220.0,2021-22
1627884,212.0,2021-22
1627885,6.0,2021-22
1627936,280.0,2021-22
1628021,176.0,2021-22
1628035,61.0,2021-22
1628221,7.0,2021-22
1628238,4.0,2021-22
1628365,175.0,2021-22
1628366,383.0,2021-22
1628367,289.0,2021-22
1628368,1077.0,2021-22
1628369,2015.0,2021-22
1628370,825.0,2021-22
1628372,189.0,2021-22
1628373,247.0,2021-22
1628374,702.0,2021-22
1628378,1510.0,2021-22
1628379,639.0,2021-22
1628380,155.0,2021-22
1628381,682.0,2021-22
1628382,10.0,2021-22
1628384,780.0,2021-22
1628386,543.0,2021-22
1628389,904.0,2021-22
1628391,15.0,2021-22
1628392,366.0,2021-22
1628396,128.0,2021-22
1628398,936.0,2021-22
1628400,99.0,2021-22
1628401,976.0,2021-22
1628402,483.0,2021-22
1628404,559.0,2021-22
1628408,99.0,2021-22
1628411,18.0,2021-22
1628415,681.0,2021-22
1628418,148.0,2021-22
1628419,15.0,2021-22
1628420,824.0,2021-22
1628422,4.0,2021-22
1628425,165.0,2021-22
1628427,44.0,2021-22
1628432,161.0,2021-22
1628436,31.0,2021-22
1628449,617.0,2021-22
1628464,342.0,2021-22
1628467,460.0,2021-22
1628470,462.0,2021-22
1628476,26.0,2021-22
1628537,6.0,2021-22
1628539,77.0,2021-22
1628591,4.0,2021-22
1628778,35.0,2021-22
1628960,651.0,2021-22
1628962,49.0,2021-22
1628963,446.0,2021-22
1628964,618.0,2021-22
1628966,263.0,2021-22
1628969,983.0,2021-22
1628970,1198.0,2021-22
1628971,543.0,2021-22
1628972,275.0,2021-22
1628973,1319.0,2021-22
1628975,272.0,2021-22
1628976,682.0,2021-22
1628977,514.0,2021-22
1628978,336.0,2021-22
1628981,55.0,2021-22
1628982,48.0,2021-22
1628983,1050.0,2021-22
1628984,819.0,2021-22
1628988,352.0,2021-22
1628989,807.0,2021-22
1628990,2.0,2021-22
1628991,1179.0,2021-22
1628993,38.0,2021-22
1628994,5.0,2021-22
1628995,96.0,2021-22
1628997,490.0,2021-22
1628998,418.0,2021-22
1629001,753.0,2021-22
1629002,448.0,2021-22
1629003,441.0,2021-22
1629004,236.0,2021-22
1629005,5.0,2021-22
1629006,104.0,2021-22
1629008,103.0,2021-22
1629011,340.0,2021-22
1629012,148.0,2021-22
1629013,533.0,2021-22
1629014,796.0,2021-22
1629018,1168.0,2021-22
1629020,388.0,2021-22
1629021,396.0,2021-22
1629022,764.0,2021-22
1629023,534.0,2021-22
1629026,317.0,2021-22
1629027,1613.0,2021-22
1629028,857.0,2021-22
1629029,1755.0,2021-22
1629033,39.0,2021-22
1629035,30.0,2021-22
1629048,252.0,2021-22
1629052,506.0,2021-22
1629056,258.0,2021-22
1629057,443.0,2021-22
1629060,379.0,2021-22
1629067,13.0,2021-22
1629076,38.0,2021-22
1629083,1.0,2021-22
1629103,171.0,2021-22
1629109,84.0,2021-22
1629111,204.0,2021-22
1629117,108.0,2021-22
1629130,783.0,2021-22
1629139,144.0,2021-22
1629150,5.0,2021-22
1629162,217.0,2021-22
1629164,154.0,2021-22
1629168,25.0,2021-22
1629185,79.0,2021-22
1629203,3.0,2021-22
1629216,644.0,2021-22
1629234,372.0,2021-22
1629308,245.0,2021-22
1629309,1.0,2021-22
1629312,53.0,2021-22
1629597,3.0,2021-22
1629599,458.0,2021-22
1629600,2.0,2021-22
1629603,47.0,2021-22
1629604,308.0,2021-22
1629605,12.0,2021-22
1629607,26.0,2021-22
1629610,1.0,2021-22
1629611,684.0,2021-22
1629617,79.0,2021-22
1629619,17.0,2021-22
1629620,91.0,2021-22
1629622,746.0,2021-22
1629623,61.0,2021-22
1629626,27.0,2021-22
1629628,1178.0,2021-22
1629629,408.0,2021-22
1629630,1342.0,2021-22
1629631,645.0,2021-22
1629632,689.0,2021-22
1629633,142.0,2021-22
1629634,529.0,2021-22
1629635,8.0,2021-22
1629636,1172.0,2021-22
1629637,422.0,2021-22
1629638,672.0,2021-22
1629639,1303.0,2021-22
1629640,1010.0,2021-22
1629641,191.0,2021-22
1629642,315.0,2021-22
1629643,576.0,2021-22
1629644,69.0,2021-22
1629645,808.0,2021-22
1629646,49.0,2021-22
1629647,647.0,2021-22
1629649,188.0,2021-22
1629650,108.0,2021-22
1629651,288.0,2021-22
1629652,726.0,2021-22
1629653,23.0,2021-22
1629655,410.0,2021-22
1629656,234.0,2021-22
1629657,65.0,2021-22
1629658,90.0,2021-22
1629659,538.0,2021-22
1629660,328.0,2021-22
1629661,692.0,2021-22
1629663,47.0,2021-22
1629667,249.0,2021-22
1629669,423.0,2021-22
1629670,471.0,2021-22
1629671,9.0,2021-22
1629672,241.0,2021-22
1629673,1298.0,2021-22
1629674,38.0,2021-22
1629675,494.0,2021-22
1629676,323.0,2021-22
1629678,129.0,2021-22
1629680,324.0,2021-22
1629681,121.0,2021-22
1629682,14.0,2021-22
1629683,21.0,2021-22
1629684,579.0,2021-22
1629685,98.0,2021-22
1629686,10.0,2021-22
1629712,33.0,2021-22
1629717,293.0,2021-22
1629718,39.0,2021-22
1629719,31.0,2021-22
1629723,273.0,2021-22
1629726,461.0,2021-22
1629730,12.0,2021-22
1629731,217.0,2021-22
1629735,15.0,2021-22
1629744,134.0,2021-22
1629750,342.0,2021-22
1629751,4.0,2021-22
1629752,4.0,2021-22
1629755,38.0,2021-22
1629760,1.0,2021-22
1629783,4.0,2021-22
1629833,111.0,2021-22
1629873,3.0,2021-22
1629875,51.0,2021-22
1629958,1.0,2021-22
1629962,44.0,2021-22
1630162,1354.0,2021-22
1630163,1240.0,2021-22
1630165,449.0,2021-22
1630166,579.0,2021-22
1630167,472.0,2021-22
1630168,242.0,2021-22
1630169,898.0,2021-22
1630170,764.0,2021-22
1630171,431.0,2021-22
1630172,149.0,2021-22
1630173,655.0,2021-22
1630174,199.0,2021-22
1630175,912.0,2021-22
1630176,13.0,2021-22
1630177,317.0,2021-22
1630178,1177.0,2021-22
1630179,1.0,2021-22
1630180,1127.0,2021-22
1630181,457.0,2021-22
1630182,284.0,2021-22
1630183,589.0,2021-22
1630184,146.0,2021-22
1630186,58.0,2021-22
1630187,6.0,2021-22
1630188,333.0,2021-22
1630190,144.0,2021-22
1630191,485.0,2021-22
1630192,187.0,2021-22
1630193,712.0,2021-22
1630194,132.0,2021-22
1630195,54.0,2021-22
1630197,456.0,2021-22
1630198,182.0,2021-22
1630199,46.0,2021-22
1630200,338.0,2021-22
1630201,190.0,2021-22
1630202,475.0,2021-22
1630205,319.0,2021-22
1630206,45.0,2021-22
1630207,1.0,2021-22
1630208,85.0,2021-22
1630209,261.0,2021-22
1630210,101.0,2021-22
1630214,241.0,2021-22
1630215,153.0,2021-22
1630216,11.0,2021-22
1630217,1261.0,2021-22
1630218,16.0,2021-22
1630219,65.0,2021-22
1630222,15.0,2021-22
1630224,954.0,2021-22
1630225,26.0,2021-22
1630227,67.0,2021-22
1630228,506.0,2021-22
1630230,279.0,2021-22
1630231,522.0,2021-22
1630233,88.0,2021-22
1630235,155.0,2021-22
1630237,2.0,2021-22
1630238,23.0,2021-22
1630240,170.0,2021-22
1630241,24.0,2021-22
1630243,33.0,2021-22
1630245,561.0,2021-22
1630249,167.0,2021-22
1630250,15.0,2021-22
1630256,729.0,2021-22
1630257,1.0,2021-22
1630264,109.0,2021-22
1630267,298.0,2021-22
1630270,10.0,2021-22
1630271,18.0,2021-22
1630273,22.0,2021-22
1630285,52.0,2021-22
1630286,6.0,2021-22
1630288,26.0,2021-22
1630296,72.0,2021-22
1630306,4.0,2021-22
1630314,282.0,2021-22
1630322,175.0,2021-22
1630346,5.0,2021-22
1630466,14.0,2021-22
1630492,6.0,2021-22
1630525,1.0,2021-22
1630526,324.0,2021-22
1630527,308.0,2021-22
1630528,500.0,2021-22
1630529,612.0,2021-22
1630530,299.0,2021-22
1630531,7.0,2021-22
1630532,975.0,2021-22
1630533,468.0,2021-22
1630535,189.0,2021-22
1630536,14.0,2021-22
1630537,621.0,2021-22
1630538,607.0,2021-22
1630539,14.0,2021-22
1630540,105.0,2021-22
1630541,205.0,2021-22
1630543,206.0,2021-22
1630544,588.0,2021-22
1630547,138.0,2021-22
1630549,149.0,2021-22
1630550,55.0,2021-22
1630551,67.0,2021-22
1630552,44.0,2021-22
1630553,270.0,2021-22
1630555,6.0,2021-22
1630556,267.0,2021-22
1630557,514.0,2021-22
1630558,833.0,2021-22
1630559,318.0,2021-22
1630560,503.0,2021-22
1630561,108.0,2021-22
1630563,270.0,2021-22
1630565,5.0,2021-22
1630567,974.0,2021-22
1630568,139.0,2021-22
1630570,267.0,2021-22
1630572,115.0,2021-22
1630573,54.0,2021-22
1630578,525.0,2021-22
1630579,54.0,2021-22
1630580,56.0,2021-22
1630581,670.0,2021-22
1630582,16.0,2021-22
1630583,128.0,2021-22
1630585,21.0,2021-22
1630586,44.0,2021-22
1630587,90.0,2021-22
1630589,4.0,2021-22
1630591,547.0,2021-22
1630593,3.0,2021-22
1630595,1012.0,2021-22
1630596,830.0,2021-22
1630598,337.0,2021-22
1630602,32.0,2021-22
1630605,2.0,2021-22
1630606,60.0,2021-22
1630612,18.0,2021-22
1630613,427.0,2021-22
1630624,2.0,2021-22
1630625,204.0,2021-22
1630631,323.0,2021-22
1630637,9.0,2021-22
1630640,4.0,2021-22
1630643,3.0,2021-22
1630644,6.0,2021-22
1630647,5.0,2021-22
1630648,11.0,2021-22
1630678,219.0,2021-22
1630686,67.0,2021-22
1630688,112.0,2021-22
1630691,50.0,2021-22
1630692,3.0,2021-22
1630695,11.0,2021-22
1630698,46.0,2021-22
1630758,20.0,2021-22
1630787,14.0,2021-22
1630792,52.0,2021-22
1630846,101.0,2021-22
1630994,19.0,2021-22
